trip_id,driver_id,rider_id,city,pickup_zone,drop_zone,request_time,pickup_time,drop_time,distance_km,fare,status,cancellation_reason
T4366,D148,R1295,Bangalore,HSR Layout,Koramangala,2023-10-09 08:47:00,2023-10-09 08:51:00,2023-10-09 09:25:00,10.8,254,Completed,
T4367,D335,R2769,Delhi,Rohini,Dwarka,2023-10-25 17:40:00,2023-10-25 17:47:00,2023-10-25 18:21:00,9.0,271,Completed,
T4368,D211,R2407,Mumbai,Andheri,Juhu,2023-10-19 13:20:00,2023-10-19 13:30:00,2023-10-19 14:17:00,12.1,323,Completed,
T4369,D137,R3032,Mumbai,Andheri,Powai,2023-10-07 09:19:00,2023-10-07 09:22:00,2023-10-07 09:28:00,2.7,99,Completed,
T4370,D214,R1460,Delhi,Vasant Kunj,Connaught Place,2023-10-20 23:20:00,2023-10-20 23:28:00,2023-10-21 00:26:00,16.7,463,Completed,
T4371,D284,R3022,Mumbai,Bandra,Juhu,2023-10-10 02:15:00,2023-10-10 02:21:00,2023-10-10 02:31:00,3.8,120,Completed,
T4372,D130,R4105,Bangalore,HSR Layout,Koramangala,2023-10-21 03:55:00,2023-10-21 04:08:00,2023-10-21 04:33:00,6.5,149,Completed,
T4373,D281,R4396,Delhi,Saket,Connaught Place,2023-10-16 00:48:00,2023-10-16 01:01:00,2023-10-16 01:11:00,3.3,118,Completed,
T4374,D120,R1157,Bangalore,Jayanagar,Whitefield,2023-10-18 10:08:00,2023-10-18 10:21:00,2023-10-18 11:48:00,22.1,534,Completed,
T4375,D259,R2023,Delhi,Dwarka,Vasant Kunj,2023-10-24 15:58:00,2023-10-24 16:10:00,2023-10-24 16:53:00,14.1,319,Completed,
T4376,D344,R3153,Delhi,Vasant Kunj,Connaught Place,2023-10-26 07:23:00,2023-10-26 07:34:00,2023-10-26 08:33:00,23.6,447,Completed,
T4377,D129,R2836,Bangalore,Whitefield,Koramangala,2023-10-25 02:47:00,2023-10-25 02:51:00,2023-10-25 03:41:00,17.8,376,Completed,
T4378,D127,R1496,Delhi,Rohini,Dwarka,2023-10-18 20:04:00,2023-10-18 20:15:00,2023-10-18 21:03:00,15.0,378,Completed,
T4379,D291,R3661,Delhi,Vasant Kunj,Connaught Place,2023-10-05 08:55:00,2023-10-05 09:10:00,2023-10-05 09:38:00,8.2,231,Completed,
T4380,D237,R4378,Bangalore,Jayanagar,Whitefield,2023-10-10 19:26:00,2023-10-10 19:35:00,2023-10-10 20:15:00,13.2,298,Completed,
T4381,D209,R4742,Bangalore,Jayanagar,Indiranagar,2023-10-30 21:21:00,2023-10-30 21:25:00,2023-10-30 22:06:00,11.4,231,Completed,
T4382,D335,R1647,Delhi,Vasant Kunj,Connaught Place,2023-10-16 16:56:00,2023-10-16 17:01:00,2023-10-16 17:17:00,5.4,133,Completed,
T4383,D266,R2364,Bangalore,Whitefield,HSR Layout,2023-10-28 05:15:00,2023-10-28 05:25:00,2023-10-28 05:55:00,8.1,233,Completed,
T4384,D332,R4323,Delhi,Vasant Kunj,Dwarka,2023-10-01 21:57:00,2023-10-01 22:01:00,2023-10-01 22:25:00,7.4,199,Completed,
T4385,D301,R3491,Bangalore,Indiranagar,Koramangala,2023-10-09 00:20:00,,,0.0,0.0,Cancelled,Driver Cancelled
T4386,D312,R3829,Delhi,Vasant Kunj,Saket,2023-10-06 08:31:00,2023-10-06 08:35:00,2023-10-06 09:48:00,18.6,460,Completed,
T4387,D224,R2868,Bangalore,Whitefield,Koramangala,2023-10-16 00:02:00,2023-10-16 00:13:00,2023-10-16 01:30:00,20.9,447,Completed,
T4388,D318,R2519,Bangalore,Indiranagar,Koramangala,2023-10-26 06:56:00,2023-10-26 07:07:00,2023-10-26 08:24:00,23.0,438,Completed,
T4389,D304,R1661,Delhi,Rohini,Saket,2023-10-07 20:14:00,2023-10-07 20:25:00,2023-10-07 21:42:00,19.8,421,Completed,
T4390,D144,R3709,Mumbai,Juhu,Bandra,2023-10-20 02:13:00,2023-10-20 02:21:00,2023-10-20 02:38:00,4.8,159,Completed,
T4391,D207,R3146,Bangalore,HSR Layout,Jayanagar,2023-10-24 06:50:00,2023-10-24 06:53:00,2023-10-24 07:29:00,10.7,269,Completed,
T4392,D173,R4502,Delhi,Saket,Rohini,2023-10-27 12:05:00,2023-10-27 12:08:00,2023-10-27 13:09:00,18.7,376,Completed,
T4393,D287,R3577,Mumbai,Andheri,Bandra,2023-10-29 13:41:00,2023-10-29 13:52:00,2023-10-29 14:25:00,11.2,302,Completed,
T4394,D261,R2562,Mumbai,Bandra,Andheri,2023-10-30 05:59:00,2023-10-30 06:01:00,2023-10-30 06:45:00,12.3,357,Completed,
T4395,D327,R3395,Mumbai,Powai,Colaba,2023-10-12 23:57:00,,,0.0,0.0,Cancelled,Payment Issue
T4396,D304,R1856,Delhi,Saket,Vasant Kunj,2023-10-08 18:55:00,,,0.0,0.0,Cancelled,Driver Cancelled
T4397,D251,R4731,Bangalore,Whitefield,HSR Layout,2023-10-03 06:21:00,2023-10-03 06:23:00,2023-10-03 06:34:00,3.4,115,Completed,
T4398,D149,R1927,Bangalore,HSR Layout,Koramangala,2023-10-14 02:07:00,2023-10-14 02:13:00,2023-10-14 03:08:00,20.1,512,Completed,
T4399,D188,R2673,Mumbai,Bandra,Andheri,2023-10-06 01:15:00,2023-10-06 01:27:00,2023-10-06 02:04:00,13.6,312,Completed,
T4400,D143,R1497,Bangalore,Indiranagar,Jayanagar,2023-10-06 04:09:00,2023-10-06 04:16:00,2023-10-06 05:44:00,24.3,524,Completed,
T4401,D285,R1475,Delhi,Rohini,Connaught Place,2023-10-23 22:01:00,2023-10-23 22:12:00,2023-10-23 23:07:00,17.1,353,Completed,
T4402,D320,R4406,Bangalore,Whitefield,Indiranagar,2023-10-15 20:14:00,2023-10-15 20:20:00,2023-10-15 21:29:00,22.8,574,Completed,
T4403,D311,R2320,Mumbai,Juhu,Bandra,2023-10-05 09:19:00,2023-10-05 09:29:00,2023-10-05 09:57:00,8.6,232,Completed,
T4404,D286,R3733,Mumbai,Juhu,Bandra,2023-10-10 00:53:00,2023-10-10 01:01:00,2023-10-10 01:09:00,3.0,96,Completed,
T4405,D243,R4815,Bangalore,Koramangala,Indiranagar,2023-10-17 13:20:00,2023-10-17 13:28:00,2023-10-17 14:02:00,11.6,272,Completed,
T4406,D267,R1036,Mumbai,Powai,Andheri,2023-10-07 04:37:00,2023-10-07 04:41:00,2023-10-07 06:00:00,23.8,609,Completed,
T4407,D220,R3767,Mumbai,Andheri,Bandra,2023-10-28 00:28:00,2023-10-28 00:31:00,2023-10-28 01:13:00,13.5,280,Completed,
T4408,D144,R1240,Mumbai,Colaba,Bandra,2023-10-11 21:18:00,2023-10-11 21:21:00,2023-10-11 21:29:00,2.3,101,Completed,
T4409,D239,R4455,Bangalore,Indiranagar,Jayanagar,2023-10-06 02:51:00,2023-10-06 03:05:00,2023-10-06 03:23:00,7.2,184,Completed,
T4410,D129,R1447,Bangalore,Koramangala,HSR Layout,2023-10-21 09:58:00,2023-10-21 10:02:00,2023-10-21 10:41:00,13.2,312,Completed,
T4411,D315,R3830,Mumbai,Bandra,Juhu,2023-10-24 19:43:00,2023-10-24 19:47:00,2023-10-24 20:50:00,19.9,498,Completed,
T4412,D301,R2184,Bangalore,Whitefield,Koramangala,2023-10-11 16:06:00,2023-10-11 16:11:00,2023-10-11 16:56:00,11.6,252,Completed,
T4413,D190,R4379,Bangalore,Indiranagar,Jayanagar,2023-10-25 14:48:00,2023-10-25 15:03:00,2023-10-25 16:21:00,21.2,574,Completed,
T4414,D335,R4098,Delhi,Rohini,Saket,2023-10-28 15:54:00,2023-10-28 15:58:00,2023-10-28 17:05:00,17.1,424,Completed,
T4415,D285,R2584,Delhi,Connaught Place,Rohini,2023-10-15 00:34:00,2023-10-15 00:41:00,2023-10-15 01:34:00,16.7,361,Completed,
T4416,D258,R1410,Mumbai,Colaba,Juhu,2023-10-25 09:52:00,2023-10-25 10:04:00,2023-10-25 10:19:00,5.3,170,Completed,
T4417,D265,R3739,Bangalore,Whitefield,HSR Layout,2023-10-10 10:01:00,2023-10-10 10:04:00,2023-10-10 10:45:00,12.6,345,Completed,
T4418,D189,R1985,Mumbai,Bandra,Juhu,2023-10-18 01:29:00,2023-10-18 01:44:00,2023-10-18 02:34:00,13.9,345,Completed,
T4419,D118,R1855,Delhi,Rohini,Dwarka,2023-10-13 11:37:00,2023-10-13 11:44:00,2023-10-13 11:59:00,4.2,151,Completed,
T4420,D173,R1135,Delhi,Connaught Place,Vasant Kunj,2023-10-15 08:22:00,,,0.0,0.0,Cancelled,Driver Not Found
T4421,D139,R3311,Bangalore,Indiranagar,Koramangala,2023-10-07 06:05:00,,,0.0,0.0,Cancelled,Rider Cancelled
T4422,D130,R2210,Bangalore,HSR Layout,Indiranagar,2023-10-06 04:36:00,,,0.0,0.0,Cancelled,Rider Cancelled
T4423,D340,R3844,Delhi,Vasant Kunj,Connaught Place,2023-10-13 18:29:00,2023-10-13 18:33:00,2023-10-13 18:50:00,6.3,185,Completed,
T4424,D311,R1201,Mumbai,Bandra,Juhu,2023-10-30 21:27:00,2023-10-30 21:29:00,2023-10-30 22:34:00,19.2,484,Completed,
T4425,D219,R3975,Bangalore,Koramangala,HSR Layout,2023-10-30 03:52:00,2023-10-30 04:03:00,2023-10-30 04:26:00,5.8,144,Completed,
T4426,D210,R3944,Mumbai,Colaba,Bandra,2023-10-20 09:37:00,2023-10-20 09:41:00,2023-10-20 10:28:00,15.1,315,Completed,
T4427,D255,R4002,Mumbai,Andheri,Bandra,2023-10-02 04:25:00,2023-10-02 04:36:00,2023-10-02 05:59:00,23.8,473,Completed,
T4428,D244,R1865,Mumbai,Juhu,Powai,2023-10-11 09:59:00,2023-10-11 10:03:00,2023-10-11 10:55:00,19.6,420,Completed,
T4429,D349,R1515,Delhi,Connaught Place,Rohini,2023-10-20 07:48:00,2023-10-20 07:52:00,2023-10-20 08:22:00,11.8,277,Completed,
T4430,D210,R2518,Mumbai,Bandra,Powai,2023-10-29 08:27:00,2023-10-29 08:29:00,2023-10-29 08:38:00,3.9,133,Completed,
T4431,D276,R2656,Bangalore,Whitefield,Koramangala,2023-10-25 16:46:00,2023-10-25 17:00:00,2023-10-25 17:11:00,2.8,117,Completed,
T4432,D155,R1513,Delhi,Saket,Dwarka,2023-10-14 13:53:00,2023-10-14 14:05:00,2023-10-14 14:25:00,7.9,225,Completed,
T4433,D349,R4207,Delhi,Dwarka,Saket,2023-10-11 01:20:00,2023-10-11 01:23:00,2023-10-11 02:32:00,21.5,586,Completed,
T4434,D343,R1964,Bangalore,Koramangala,Whitefield,2023-10-19 23:59:00,2023-10-20 00:09:00,2023-10-20 00:37:00,7.5,226,Completed,
T4435,D117,R4742,Delhi,Dwarka,Connaught Place,2023-10-02 13:11:00,2023-10-02 13:23:00,2023-10-02 13:46:00,6.4,197,Completed,
T4436,D300,R2305,Delhi,Vasant Kunj,Dwarka,2023-10-22 00:51:00,2023-10-22 00:59:00,2023-10-22 01:53:00,16.8,458,Completed,
T4437,D173,R1679,Delhi,Vasant Kunj,Connaught Place,2023-10-02 05:49:00,2023-10-02 05:57:00,2023-10-02 06:29:00,11.0,316,Completed,
T4438,D286,R1051,Mumbai,Juhu,Colaba,2023-10-25 04:04:00,,,0.0,0.0,Cancelled,Rider Cancelled
T4439,D200,R4760,Delhi,Connaught Place,Saket,2023-10-21 15:27:00,2023-10-21 15:34:00,2023-10-21 15:47:00,4.9,134,Completed,
T4440,D249,R4439,Delhi,Saket,Vasant Kunj,2023-10-21 11:15:00,,,0.0,0.0,Cancelled,Payment Issue
T4441,D106,R3150,Mumbai,Andheri,Juhu,2023-10-26 18:54:00,,,0.0,0.0,Cancelled,Payment Issue
T4442,D271,R2755,Bangalore,Indiranagar,Whitefield,2023-10-20 19:34:00,2023-10-20 19:40:00,2023-10-20 20:11:00,10.8,306,Completed,
T4443,D125,R4932,Delhi,Rohini,Dwarka,2023-10-26 16:55:00,2023-10-26 17:10:00,2023-10-26 18:04:00,17.7,418,Completed,
T4444,D303,R3655,Mumbai,Colaba,Bandra,2023-10-29 09:35:00,2023-10-29 09:46:00,2023-10-29 11:05:00,23.4,530,Completed,
T4445,D288,R2086,Mumbai,Juhu,Bandra,2023-10-09 15:04:00,,,0.0,0.0,Cancelled,Driver Cancelled
T4446,D242,R2111,Delhi,Rohini,Saket,2023-10-01 18:14:00,2023-10-01 18:18:00,2023-10-01 19:24:00,21.2,521,Completed,
T4447,D152,R4093,Bangalore,Jayanagar,Indiranagar,2023-10-26 01:49:00,,,0.0,0.0,Cancelled,Driver Cancelled
T4448,D291,R1249,Delhi,Dwarka,Vasant Kunj,2023-10-14 08:04:00,2023-10-14 08:11:00,2023-10-14 09:30:00,22.5,509,Completed,
T4449,D316,R2092,Bangalore,Jayanagar,HSR Layout,2023-10-21 13:29:00,2023-10-21 13:37:00,2023-10-21 14:01:00,7.9,185,Completed,
T4450,D179,R3833,Delhi,Vasant Kunj,Dwarka,2023-10-21 11:56:00,,,0.0,0.0,Cancelled,Payment Issue
T4451,D350,R2835,Delhi,Rohini,Connaught Place,2023-10-28 15:38:00,2023-10-28 15:40:00,2023-10-28 16:46:00,21.5,413,Completed,
T4452,D283,R3101,Mumbai,Juhu,Powai,2023-10-11 21:19:00,2023-10-11 21:30:00,2023-10-11 22:44:00,20.5,555,Completed,
T4453,D279,R1936,Mumbai,Powai,Juhu,2023-10-30 07:36:00,,,0.0,0.0,Cancelled,Driver Cancelled
T4454,D225,R2386,Mumbai,Juhu,Colaba,2023-10-23 09:45:00,2023-10-23 09:51:00,2023-10-23 10:12:00,5.9,160,Completed,
T4455,D180,R2852,Bangalore,Koramangala,HSR Layout,2023-10-30 10:31:00,,,0.0,0.0,Cancelled,Rider Cancelled
T4456,D238,R2498,Mumbai,Juhu,Bandra,2023-10-07 02:26:00,2023-10-07 02:30:00,2023-10-07 03:05:00,13.8,392,Completed,
T4457,D127,R4651,Delhi,Connaught Place,Vasant Kunj,2023-10-29 00:17:00,2023-10-29 00:31:00,2023-10-29 00:42:00,3.0,123,Completed,
T4458,D324,R2687,Mumbai,Colaba,Powai,2023-10-09 17:25:00,2023-10-09 17:35:00,2023-10-09 18:24:00,15.7,406,Completed,
T4459,D132,R4697,Mumbai,Powai,Colaba,2023-10-29 06:27:00,2023-10-29 06:32:00,2023-10-29 06:51:00,6.7,194,Completed,
T4460,D124,R3826,Bangalore,Koramangala,Whitefield,2023-10-29 02:08:00,2023-10-29 02:16:00,2023-10-29 02:39:00,8.1,211,Completed,
T4461,D180,R1044,Bangalore,HSR Layout,Indiranagar,2023-10-01 22:14:00,2023-10-01 22:23:00,2023-10-01 23:20:00,18.2,494,Completed,
T4462,D105,R1084,Bangalore,Jayanagar,HSR Layout,2023-10-29 07:04:00,2023-10-29 07:16:00,2023-10-29 07:48:00,11.4,223,Completed,
T4463,D186,R1071,Bangalore,Koramangala,Indiranagar,2023-10-03 15:13:00,2023-10-03 15:23:00,2023-10-03 15:28:00,2.2,103,Completed,
T4464,D291,R4718,Delhi,Vasant Kunj,Rohini,2023-10-17 22:55:00,2023-10-17 23:06:00,2023-10-17 23:32:00,7.3,218,Completed,
T4465,D141,R4500,Mumbai,Juhu,Powai,2023-10-11 04:50:00,,,0.0,0.0,Cancelled,Payment Issue
T4466,D194,R3696,Mumbai,Powai,Andheri,2023-10-11 19:18:00,2023-10-11 19:27:00,2023-10-11 20:06:00,14.6,340,Completed,
T4467,D301,R1886,Bangalore,HSR Layout,Koramangala,2023-10-11 12:17:00,2023-10-11 12:26:00,2023-10-11 12:57:00,9.8,252,Completed,
T4468,D287,R1224,Mumbai,Powai,Colaba,2023-10-06 23:25:00,,,0.0,0.0,Cancelled,Driver Not Found
T4469,D270,R2149,Delhi,Saket,Dwarka,2023-10-13 17:54:00,2023-10-13 18:03:00,2023-10-13 19:23:00,24.1,518,Completed,
T4470,D301,R1476,Bangalore,Koramangala,Jayanagar,2023-10-18 16:54:00,2023-10-18 17:04:00,2023-10-18 18:03:00,21.1,424,Completed,
T4471,D142,R2968,Mumbai,Colaba,Andheri,2023-10-08 06:38:00,2023-10-08 06:43:00,2023-10-08 08:07:00,22.5,410,Completed,
T4472,D342,R2249,Delhi,Dwarka,Vasant Kunj,2023-10-27 10:05:00,2023-10-27 10:18:00,2023-10-27 11:00:00,16.9,384,Completed,
T4473,D320,R2524,Bangalore,Jayanagar,Koramangala,2023-10-22 02:11:00,2023-10-22 02:23:00,2023-10-22 03:17:00,20.5,451,Completed,
T4474,D281,R1298,Delhi,Dwarka,Connaught Place,2023-10-28 10:59:00,2023-10-28 11:04:00,2023-10-28 12:00:00,15.5,284,Completed,
T4475,D211,R2198,Mumbai,Andheri,Powai,2023-10-28 09:20:00,2023-10-28 09:26:00,2023-10-28 09:45:00,6.9,211,Completed,
T4476,D123,R1628,Bangalore,Indiranagar,HSR Layout,2023-10-12 03:34:00,2023-10-12 03:41:00,2023-10-12 04:10:00,11.3,243,Completed,
T4477,D147,R3831,Delhi,Rohini,Connaught Place,2023-10-13 18:10:00,2023-10-13 18:20:00,2023-10-13 19:28:00,20.6,491,Completed,
T4478,D307,R3386,Mumbai,Colaba,Bandra,2023-10-27 12:59:00,2023-10-27 13:08:00,2023-10-27 13:40:00,8.3,179,Completed,
T4479,D177,R1690,Bangalore,Whitefield,Indiranagar,2023-10-05 10:41:00,2023-10-05 10:50:00,2023-10-05 11:02:00,4.7,164,Completed,
T4480,D119,R4058,Delhi,Vasant Kunj,Saket,2023-10-29 02:34:00,2023-10-29 02:45:00,2023-10-29 03:30:00,16.7,399,Completed,
T4481,D194,R4445,Mumbai,Powai,Juhu,2023-10-09 22:14:00,2023-10-09 22:20:00,2023-10-09 22:33:00,4.4,131,Completed,
T4482,D261,R1406,Mumbai,Bandra,Colaba,2023-10-14 05:34:00,2023-10-14 05:39:00,2023-10-14 05:46:00,2.8,107,Completed,
T4483,D143,R2784,Bangalore,HSR Layout,Koramangala,2023-10-24 16:26:00,2023-10-24 16:39:00,2023-10-24 17:32:00,17.2,464,Completed,
T4484,D316,R4749,Bangalore,Whitefield,Jayanagar,2023-10-29 16:45:00,2023-10-29 16:53:00,2023-10-29 17:23:00,9.0,227,Completed,
T4485,D150,R2405,Mumbai,Colaba,Juhu,2023-10-06 05:52:00,,,0.0,0.0,Cancelled,Driver Not Found
T4486,D141,R1410,Mumbai,Andheri,Powai,2023-10-14 05:52:00,2023-10-14 06:07:00,2023-10-14 07:10:00,19.4,466,Completed,
T4487,D255,R4715,Mumbai,Colaba,Powai,2023-10-27 04:22:00,2023-10-27 04:28:00,2023-10-27 05:18:00,12.9,331,Completed,
T4488,D322,R4669,Bangalore,Koramangala,HSR Layout,2023-10-26 08:18:00,2023-10-26 08:26:00,2023-10-26 08:48:00,7.9,241,Completed,
T4489,D284,R1490,Mumbai,Bandra,Juhu,2023-10-28 00:27:00,2023-10-28 00:31:00,2023-10-28 01:45:00,20.5,479,Completed,
T4490,D249,R2879,Delhi,Dwarka,Rohini,2023-10-05 20:37:00,2023-10-05 20:40:00,2023-10-05 21:04:00,6.4,206,Completed,
T4491,D229,R4802,Mumbai,Bandra,Powai,2023-10-13 10:07:00,2023-10-13 10:16:00,2023-10-13 10:46:00,11.6,296,Completed,
T4492,D194,R1745,Mumbai,Bandra,Colaba,2023-10-16 17:40:00,2023-10-16 17:45:00,2023-10-16 18:31:00,14.9,294,Completed,
T4493,D319,R3754,Bangalore,Whitefield,Indiranagar,2023-10-17 17:52:00,2023-10-17 18:02:00,2023-10-17 18:08:00,2.4,98,Completed,
T4494,D143,R2258,Bangalore,Whitefield,HSR Layout,2023-10-26 18:50:00,2023-10-26 19:05:00,2023-10-26 19:57:00,18.5,335,Completed,
T4495,D325,R2830,Bangalore,HSR Layout,Koramangala,2023-10-30 21:23:00,2023-10-30 21:27:00,2023-10-30 21:56:00,7.4,174,Completed,
T4496,D328,R1925,Mumbai,Colaba,Andheri,2023-10-26 03:01:00,2023-10-26 03:10:00,2023-10-26 03:41:00,12.1,297,Completed,
T4497,D130,R3276,Bangalore,HSR Layout,Koramangala,2023-10-26 21:10:00,2023-10-26 21:16:00,2023-10-26 22:04:00,16.2,447,Completed,
T4498,D312,R2422,Delhi,Dwarka,Vasant Kunj,2023-10-25 15:43:00,2023-10-25 15:51:00,2023-10-25 16:01:00,3.1,105,Completed,
T4499,D160,R3228,Mumbai,Powai,Juhu,2023-10-16 11:16:00,,,0.0,0.0,Cancelled,Driver Not Found
T4500,D204,R3479,Bangalore,Indiranagar,Whitefield,2023-10-25 05:09:00,,,0.0,0.0,Cancelled,Driver Not Found
T4501,D172,R4740,Delhi,Dwarka,Rohini,2023-10-27 19:36:00,2023-10-27 19:48:00,2023-10-27 20:17:00,10.1,207,Completed,
T4502,D184,R2932,Bangalore,HSR Layout,Jayanagar,2023-10-17 22:29:00,2023-10-17 22:32:00,2023-10-17 23:37:00,17.3,369,Completed,
T4503,D274,R2129,Mumbai,Colaba,Juhu,2023-10-11 20:33:00,2023-10-11 20:45:00,2023-10-11 20:53:00,3.0,109,Completed,
T4504,D191,R2667,Bangalore,Koramangala,Jayanagar,2023-10-24 20:04:00,2023-10-24 20:06:00,2023-10-24 21:18:00,23.8,478,Completed,
T4505,D280,R3213,Delhi,Connaught Place,Dwarka,2023-10-07 22:22:00,2023-10-07 22:26:00,2023-10-07 22:36:00,3.5,112,Completed,
T4506,D342,R2471,Delhi,Saket,Connaught Place,2023-10-19 08:03:00,2023-10-19 08:09:00,2023-10-19 08:52:00,15.9,393,Completed,
T4507,D310,R2829,Bangalore,HSR Layout,Koramangala,2023-10-24 23:38:00,2023-10-24 23:47:00,2023-10-25 00:47:00,22.9,486,Completed,
T4508,D335,R1222,Delhi,Rohini,Saket,2023-10-23 05:25:00,2023-10-23 05:39:00,2023-10-23 05:59:00,6.9,210,Completed,
T4509,D165,R2367,Delhi,Saket,Connaught Place,2023-10-12 04:15:00,2023-10-12 04:25:00,2023-10-12 04:31:00,2.5,92,Completed,
T4510,D181,R3047,Bangalore,Indiranagar,HSR Layout,2023-10-11 07:13:00,,,0.0,0.0,Cancelled,Rider Cancelled
T4511,D223,R3535,Bangalore,Whitefield,HSR Layout,2023-10-21 22:08:00,2023-10-21 22:10:00,2023-10-21 22:41:00,10.2,251,Completed,
T4512,D261,R3587,Mumbai,Colaba,Bandra,2023-10-27 10:33:00,2023-10-27 10:38:00,2023-10-27 11:49:00,22.1,451,Completed,
T4513,D211,R1628,Mumbai,Colaba,Andheri,2023-10-27 22:39:00,2023-10-27 22:52:00,2023-10-27 23:01:00,3.3,127,Completed,
T4514,D101,R1039,Mumbai,Bandra,Colaba,2023-10-14 00:58:00,2023-10-14 01:07:00,2023-10-14 01:41:00,11.8,318,Completed,
T4515,D216,R4548,Mumbai,Bandra,Powai,2023-10-26 17:18:00,2023-10-26 17:27:00,2023-10-26 17:54:00,9.6,215,Completed,
T4516,D327,R3646,Mumbai,Juhu,Bandra,2023-10-07 18:20:00,2023-10-07 18:28:00,2023-10-07 19:13:00,17.7,346,Completed,
T4517,D342,R1348,Delhi,Vasant Kunj,Saket,2023-10-04 13:06:00,,,0.0,0.0,Cancelled,Driver Not Found
T4518,D195,R4214,Bangalore,Koramangala,HSR Layout,2023-10-04 19:50:00,,,0.0,0.0,Cancelled,Driver Cancelled
T4519,D174,R4748,Bangalore,Jayanagar,Whitefield,2023-10-30 19:15:00,2023-10-30 19:30:00,2023-10-30 20:28:00,15.0,390,Completed,
T4520,D250,R3064,Delhi,Rohini,Saket,2023-10-27 03:04:00,2023-10-27 03:17:00,2023-10-27 03:25:00,2.5,112,Completed,
T4521,D144,R1912,Mumbai,Bandra,Andheri,2023-10-06 14:04:00,2023-10-06 14:06:00,2023-10-06 14:37:00,8.3,235,Completed,
T4522,D224,R1893,Bangalore,Whitefield,Koramangala,2023-10-12 13:57:00,2023-10-12 14:00:00,2023-10-12 14:47:00,17.5,474,Completed,
T4523,D185,R4790,Delhi,Saket,Connaught Place,2023-10-12 11:15:00,2023-10-12 11:27:00,2023-10-12 12:57:00,22.9,589,Completed,
T4524,D267,R3702,Mumbai,Colaba,Juhu,2023-10-27 13:45:00,2023-10-27 13:53:00,2023-10-27 14:14:00,7.7,185,Completed,
T4525,D296,R4037,Mumbai,Andheri,Powai,2023-10-08 10:34:00,2023-10-08 10:46:00,2023-10-08 11:37:00,14.1,338,Completed,
T4526,D326,R4443,Delhi,Vasant Kunj,Rohini,2023-10-26 17:37:00,2023-10-26 17:45:00,2023-10-26 18:30:00,17.2,396,Completed,
T4527,D279,R2479,Mumbai,Powai,Bandra,2023-10-10 05:10:00,2023-10-10 05:25:00,2023-10-10 05:35:00,4.2,145,Completed,
T4528,D210,R4277,Mumbai,Bandra,Colaba,2023-10-20 05:59:00,2023-10-20 06:07:00,2023-10-20 06:41:00,13.3,270,Completed,
T4529,D300,R2032,Delhi,Rohini,Dwarka,2023-10-26 02:17:00,2023-10-26 02:32:00,2023-10-26 03:36:00,17.5,423,Completed,
T4530,D164,R3037,Bangalore,Koramangala,Indiranagar,2023-10-30 23:36:00,,,0.0,0.0,Cancelled,Payment Issue
T4531,D232,R1833,Bangalore,HSR Layout,Koramangala,2023-10-11 23:18:00,2023-10-11 23:20:00,2023-10-12 00:05:00,14.7,326,Completed,
T4532,D191,R1757,Bangalore,Whitefield,Jayanagar,2023-10-08 16:04:00,2023-10-08 16:06:00,2023-10-08 16:37:00,8.4,223,Completed,
T4533,D263,R2693,Bangalore,HSR Layout,Koramangala,2023-10-06 10:12:00,2023-10-06 10:20:00,2023-10-06 11:17:00,19.6,491,Completed,
T4534,D189,R1320,Mumbai,Powai,Colaba,2023-10-09 05:19:00,2023-10-09 05:24:00,2023-10-09 05:50:00,7.5,225,Completed,
T4535,D117,R1997,Delhi,Connaught Place,Rohini,2023-10-02 09:20:00,2023-10-02 09:33:00,2023-10-02 10:49:00,19.5,364,Completed,
T4536,D129,R4520,Bangalore,Whitefield,HSR Layout,2023-10-03 16:33:00,2023-10-03 16:47:00,2023-10-03 17:21:00,12.6,246,Completed,
T4537,D158,R2176,Mumbai,Powai,Juhu,2023-10-28 20:46:00,2023-10-28 20:56:00,2023-10-28 22:16:00,21.4,536,Completed,
T4538,D321,R3959,Mumbai,Colaba,Juhu,2023-10-16 14:53:00,,,0.0,0.0,Cancelled,Driver Cancelled
T4539,D215,R4805,Mumbai,Juhu,Bandra,2023-10-15 22:57:00,,,0.0,0.0,Cancelled,Rider Cancelled
T4540,D176,R3916,Bangalore,Indiranagar,Whitefield,2023-10-21 16:22:00,2023-10-21 16:30:00,2023-10-21 16:49:00,5.3,135,Completed,
T4541,D318,R3538,Bangalore,Indiranagar,Whitefield,2023-10-02 15:36:00,2023-10-02 15:42:00,2023-10-02 16:39:00,16.8,455,Completed,
T4542,D307,R1501,Mumbai,Bandra,Juhu,2023-10-06 20:02:00,2023-10-06 20:07:00,2023-10-06 21:31:00,21.6,499,Completed,
T4543,D348,R2168,Bangalore,HSR Layout,Indiranagar,2023-10-28 13:26:00,2023-10-28 13:29:00,2023-10-28 14:36:00,17.8,396,Completed,
T4544,D241,R4564,Mumbai,Juhu,Powai,2023-10-05 15:15:00,2023-10-05 15:22:00,2023-10-05 16:39:00,23.7,581,Completed,
T4545,D328,R2483,Mumbai,Juhu,Bandra,2023-10-24 07:14:00,,,0.0,0.0,Cancelled,Driver Cancelled
T4546,D152,R4590,Bangalore,Indiranagar,Jayanagar,2023-10-15 23:54:00,2023-10-16 00:00:00,2023-10-16 00:48:00,15.1,380,Completed,
